datetime,site_id,site_name,lat,lon
2018-05-10 19:57:54,199,Mecca 5th and C P2,33.572943,-116.076002
2018-05-10 19:57:44,3062,Melody-Catalpa,40.040692,-105.271278
2018-05-10 19:56:54,3063,Melody-Catalpa B,40.040692,-105.271278
2018-05-10 19:57:48,5250,Meow's Eye View,42.385092,-71.117578
2018-05-10 19:56:58,5251,Meow's Eye View B,42.385092,-71.117578
2018-05-10 19:57:35,4191,Mesa,33.399274,-111.727953
2018-05-10 19:56:45,4192,Mesa B,33.399274,-111.727953
2018-05-10 19:56:48,1962,Mesa dunes monitoring station ,35.075644,-120.586648
2018-05-10 19:57:18,1963,Mesa dunes monitoring station B,35.075644,-120.586648
2018-05-10 19:56:55,7494,MesaVista,43.596016,-116.208208
2018-05-10 19:57:17,7495,MesaVista B,43.596016,-116.208208
2018-05-10 19:57:36,6578,Meyer Corporation,38.096654,-122.251494
2018-05-10 19:56:42,6579,Meyer Corporation B,38.096654,-122.251494
2018-05-10 19:57:25,6564,Meyer Fairfield,38.236685,-122.066689
2018-05-10 19:57:48,6565,Meyer Fairfield B,38.236685,-122.066689
2018-05-10 19:57:51,10022,Mi Casa,34.045775,-117.175296
2018-05-10 19:56:53,10023,Mi Casa B,34.045775,-117.175296
2018-05-10 19:57:33,5650,Midtown Santa Cruz,36.981,-122.012
2018-05-10 19:57:56,5651,Midtown Santa Cruz B,36.981,-122.012
2018-05-10 19:57:18,9560,Midway Elementary,40.508,-111.4696
2018-05-10 19:57:46,9561,Midway Elementary B,40.508,-111.4696
2018-05-10 19:57:22,1092,Mile High Drive,40.664162,-111.798697
2018-05-10 19:57:52,1093,Mile High Drive B,40.664162,-111.798697
2018-05-10 19:57:56,7018,Miller,45.579426,-122.707828
2018-05-10 19:56:47,3519,Miller,45.52269,-122.758338
2018-05-10 19:57:05,7019,Miller B,45.579426,-122.707828
2018-05-10 19:57:17,3520,Miller B,45.52269,-122.758338
2018-05-10 19:56:48,3261,Mineral,46.715039,-122.179627
2018-05-10 19:57:18,3262,Mineral B,46.715039,-122.179627
2018-05-10 19:57:49,4450,Miners Ravine,38.759799,-121.202578
2018-05-10 19:56:59,4451,Miners Ravine B,38.759799,-121.202578
2018-05-10 19:56:43,2534,Minooka (East),41.451558,-88.241913
2018-05-10 19:57:12,2535,Minooka (East) B,41.451558,-88.241913
2018-05-10 19:57:12,3998,Miraloma / Glen Park,37.734378,-122.444018
2018-05-10 19:57:42,3999,Miraloma / Glen Park B,37.734378,-122.444018
2018-05-10 19:57:21,3292,"Mission Valley, Texas",28.85,-97.17
2018-05-10 19:57:52,3293,"Mission Valley, Texas B",28.85,-97.17
2018-05-10 19:57:03,1638,Moab,38.570599,-109.547253
2018-05-10 19:57:33,1639,Moab B,38.570599,-109.547253
2018-05-10 19:36:30,2195,"Monaca,PA",40.657411,-80.311057
2018-05-10 19:45:06,2196,"Monaca,PA B",40.657411,-80.311057
2018-05-10 19:56:57,5730,Monkton,44.236424,-73.17089
2018-05-10 19:57:24,5731,Monkton B,44.236424,-73.17089
2018-05-10 19:57:49,387,Monmouth Drive P1,50.654479,-120.341271
2018-05-10 19:56:59,388,Monmouth Drive P2,50.654479,-120.341271
2018-05-10 19:56:49,4610,Monta Vista South Lindy Ln,37.303525,-122.061968
2018-05-10 19:57:09,4611,Monta Vista South Lindy Ln B,37.303525,-122.061968
2018-05-10 19:56:53,8674,Montecito Live Oaks,34.434334,-119.626537
2018-05-10 19:57:16,8675,Montecito Live Oaks B,34.434334,-119.626537
2018-05-10 19:56:54,3388,Montessori Community School,40.733441,-111.821509
2018-05-10 19:57:24,3389,Montessori Community School B,40.733441,-111.821509
2018-05-10 19:57:54,2231,Montreal - Plateau,45.528707,-73.587803
2018-05-10 19:57:04,2232,Montreal - Plateau B,45.528707,-73.587803
2018-05-10 19:56:45,334,Moody Ave,50.70089,-120.412577
2018-05-10 19:57:15,335,Moody Ave B,50.70089,-120.412577
2018-05-10 19:58:01,7144,moore-1,34.009396,-118.447501
2018-05-10 19:57:11,7145,moore-1 B,34.009396,-118.447501
2018-05-10 19:57:35,7034,moore-2,34.009438,-118.447474
2018-05-10 19:56:44,7035,moore-2 B,34.009438,-118.447474
2018-05-10 19:57:42,5818,Moraga Blvd at 4th Street,37.89089,-122.111403
2018-05-10 19:56:52,5819,Moraga Blvd at 4th Street B,37.89089,-122.111403
2018-05-10 19:56:52,3451,Morelos,38.014325,-122.690588
2018-05-10 19:57:22,3452,Morelos B,38.014325,-122.690588
2018-05-10 19:57:54,407,Motor Parts of America P1,33.842609,-118.339362
2018-05-10 19:57:04,408,Motor Parts of America P2,33.842609,-118.339362
2018-05-10 19:56:57,9816,Mounds Park,44.945849,-93.056395
2018-05-10 19:57:20,9817,Mounds Park B,44.945849,-93.056395
2018-05-10 19:57:15,3856,Mount Eden Road,37.264748,-122.055414
2018-05-10 19:57:45,3857,Mount Eden Road B,37.264748,-122.055414
2018-05-10 19:57:40,3402,Mount Isa,-20.698279,139.490978
2018-05-10 19:56:50,3403,Mount Isa B,-20.698279,139.490978
2018-05-10 19:57:00,920,Mount Prevost El,48.795054,-123.736087
2018-05-10 19:57:30,921,Mount Prevost El B,48.795054,-123.736087
2018-05-10 19:57:55,6040,Mountain Dell,40.750038,-111.699202
2018-05-10 19:57:05,6041,Mountain Dell B,40.750038,-111.699202
2018-05-10 19:57:36,6072,Mousehold Farm Rackheath Nch,52.665737,1.388899
2018-05-10 19:56:46,6073,Mousehold Farm Rackheath Nch B,52.665737,1.388899
2018-05-10 19:57:23,7022,MSEL House,,
2018-05-10 19:57:53,7023,MSEL House B,37.77493,-122.419416
2018-05-10 19:57:47,4445,Mt Davidson,37.737338,-122.452108
2018-05-10 19:56:56,4446,Mt Davidson B,37.737338,-122.452108
2018-05-10 19:57:42,4531,Mt Lebanon,40.384526,-80.047934
2018-05-10 19:56:52,4532,Mt Lebanon B,40.384526,-80.047934
2018-05-10 19:56:47,328,Mulberry Avenue P1,50.690512,-120.356008
2018-05-10 19:57:17,329,Mulberry Avenue P2,50.690512,-120.356008
2018-05-10 19:56:43,4404,Mulford Manor,42.0225,-87.763718
2018-05-10 19:57:05,4405,Mulford Manor B,42.0225,-87.763718
2018-05-10 19:57:28,7234,Mulford Manor In,42.022632,-87.763257
2018-05-10 19:57:58,7235,Mulford Manor In B,42.022632,-87.763257
2018-05-10 19:57:35,9728,Munhall SD,40.383767,-79.908893
2018-05-10 19:57:57,9729,Munhall SD B,40.383767,-79.908893
2018-05-10 19:56:44,3314,Munlochy Scotland,57.548577,-4.262229
2018-05-10 19:57:14,3315,Munlochy Scotland B,57.548577,-4.262229
2018-05-10 19:57:06,4923,mySmart,-33.785794,151.133002
2018-05-10 19:57:36,4924,mySmart B,-33.785794,151.133002
2018-05-10 19:57:52,4900,mySmart Farm - Silverdale 1,-33.933838,150.617092
2018-05-10 19:57:02,4901,mySmart Farm - Silverdale 1 B,-33.933838,150.617092
2018-05-10 19:56:54,5626,N Bench Edgehill Rd,40.788936,-111.86458
2018-05-10 19:57:15,5627,N Bench Edgehill Rd B,40.788936,-111.86458
2018-05-10 19:57:54,3170,N3b,59.718461,10.812469
2018-05-10 19:57:04,3171,N3b B,59.718461,10.812469
2018-05-10 19:57:04,4996,Nachlaot.Jerusalem.greenstep,31.781364,35.210678
2018-05-10 19:57:34,4997,Nachlaot.Jerusalem.greenstep B,31.781364,35.210678
2018-05-10 19:57:42,6164,Nagle Ave,34.153838,-118.423253
2018-05-10 19:56:52,6165,Nagle Ave B,34.153838,-118.423253
2018-05-10 19:57:30,7278,Natomas Park,38.659195,-121.49993
2018-05-10 19:57:52,7279,Natomas Park B,38.659195,-121.49993
2018-05-10 19:57:17,1882,Navone St.,38.077987,-122.230468
2018-05-10 19:57:47,1883,Navone St. B,38.077987,-122.230468
2018-05-10 19:57:18,4573,NCASI Southern Center,29.650151,-82.492592
2018-05-10 19:57:41,4574,NCASI Southern Center B,29.650151,-82.492592
2018-05-10 19:57:47,8374,NCASI SRC storage,29.649885,-82.493449
2018-05-10 19:56:49,8375,NCASI SRC storage B,29.649885,-82.493449
2018-05-10 19:57:47,4898,NearbyNatureNCS,44.030698,-123.092359
2018-05-10 19:56:57,4899,NearbyNatureNCS B,44.030698,-123.092359
2018-05-10 19:56:50,2994,"New Braunfels, TX",29.752775,-98.145346
2018-05-10 19:57:20,2995,"New Braunfels, TX B",29.752775,-98.145346
2018-05-10 19:57:05,741,New Port of Patras,38.22473,21.719874
2018-05-10 19:57:35,742,New Port of Patras B,38.22473,21.719874
2018-05-10 19:56:52,8724,"Newberry Springs-2,CA",34.838023,-116.683727
2018-05-10 19:57:50,7756,"Newberry Springs-2,CA",34.838023,-116.683727
2018-05-10 19:57:14,8725,"Newberry Springs-2,CA B",34.838023,-116.683727
2018-05-10 19:56:52,7757,"Newberry Springs-2,CA B",34.838023,-116.683727
2018-05-10 19:56:53,7566,Newbury Park,34.191535,-118.956101
2018-05-10 19:57:15,7567,Newbury Park B,34.191535,-118.956101
2018-05-10 19:57:44,3245,Newcastle,38.850268,-121.134759
2018-05-10 19:56:54,3246,Newcastle B,38.850268,-121.134759
2018-05-10 19:57:33,3257,"Newhalem, WA",48.672,-121.252
2018-05-10 19:56:43,3258,"Newhalem, WA B",48.672,-121.252
2018-05-10 19:56:49,4652,NGEL-IN-VA-02,25.248735,82.965512
2018-05-10 19:57:08,4653,NGEL-IN-VA-02 B,25.248735,82.965512
2018-05-10 19:57:42,4628,NGEL-IN-VA-04,25.3534,82.966
2018-05-10 19:57:56,4629,NGEL-IN-VA-04 B,25.3534,82.966
2018-05-10 19:57:18,9892,Nicholson St,40.430316,-79.917752
2018-05-10 19:57:47,9893,Nicholson St B,40.430316,-79.917752
2018-05-10 19:56:55,1090,Nicola Street West,50.67321,-120.341374
2018-05-10 19:57:25,1091,Nicola Street West B,50.67321,-120.341374
2018-05-10 19:57:51,4391,Nik?s House of Ill Repute,38.300408,-122.024496
2018-05-10 19:57:01,4392,Nik?s House of Ill Repute B,38.300408,-122.024496
2018-05-10 19:57:26,4089,Nisley Home,37.486733,-122.286504
2018-05-10 19:57:56,4090,Nisley Home B,37.486733,-122.286504
2018-05-10 19:56:43,3457,North Augusta Sniffer,33.520221,-82.000526
2018-05-10 19:57:13,3458,North Augusta Sniffer B,33.520221,-82.000526
2018-05-10 19:56:47,4506,North Berkeley,37.875165,-122.27071
2018-05-10 19:57:17,4507,North Berkeley B,37.875165,-122.27071
2018-05-10 19:57:05,9012,North Hampton (Gibsonia) Hill,40.605369,-79.929195
2018-05-10 19:57:35,9013,North Hampton (Gibsonia) Hill B,40.605369,-79.929195
2018-05-10 19:56:47,6534,"North Heights Fountain Hills, AZ",33.621147,-111.759095
2018-05-10 19:57:56,7206,"North Holladay, Utah USA",40.685661,-111.82788
2018-05-10 19:57:02,7207,"North Holladay, Utah USA B",40.685661,-111.82788
2018-05-10 19:56:42,5576,North Ogden,41.326249,-111.966385
2018-05-10 19:57:12,5577,North Ogden B,41.326249,-111.966385
2018-05-10 19:57:08,5642,North Sausalito,37.859307,-122.49729
2018-05-10 19:57:34,5643,North Sausalito B,37.859307,-122.49729
2018-05-10 19:57:19,3779,North Torrance,33.872214,-118.341087
2018-05-10 19:57:49,3780,North Torrance B,33.872214,-118.341087
2018-05-10 19:57:22,6544,North Westdale,34.023241,-118.444062
2018-05-10 19:57:53,6545,North Westdale B,34.023241,-118.444062
2018-05-10 19:56:48,195,Northern Humboldt County P1,41.053782,-124.1227
2018-05-10 19:57:18,196,Northern Humboldt County P2,41.053782,-124.1227
2018-05-10 19:57:08,4825,northwood,37.763711,-122.233043
2018-05-10 19:57:38,4826,northwood B,37.763711,-122.233043
2018-05-10 19:57:19,4109,North_Glendale,34.204542,-118.22038
2018-05-10 19:57:39,4110,North_Glendale B,34.204542,-118.22038
2018-05-10 19:57:47,3541,Nutcracker Drive,44.27053,-121.268478
2018-05-10 19:56:56,3542,Nutcracker Drive B,44.27053,-121.268478
2018-05-10 19:57:16,3127,NW Modesto,37.697,-121.049
2018-05-10 19:57:46,3128,NW Modesto B,37.697,-121.049
2018-05-10 19:57:54,9720,Oak and Main,33.926038,-118.417151
2018-05-10 19:57:03,9721,Oak and Main B,33.926038,-118.417151
2018-05-10 19:56:57,2873,"Oak Grove, NC",35.987982,-78.829294
2018-05-10 19:57:28,2874,"Oak Grove, NC B",35.987982,-78.829294
2018-05-10 19:57:18,20,Oakdale,40.603078,-111.836119
2018-05-10 19:57:51,3390,Oakhurst 1,37.319976,-119.623204
2018-05-10 19:57:01,3391,Oakhurst 1 B,37.319976,-119.623204
2018-05-10 19:57:43,5710,OBA kantoor,52.407276,4.822363
2018-05-10 19:56:53,5711,OBA kantoor B,52.407276,4.822363
2018-05-10 19:58:00,135,Octopod,41.223025,-111.943803
2018-05-10 19:56:51,7474,ODE,41.884655,-87.616157
2018-05-10 19:57:13,7475,ODE B,41.884655,-87.616157
2018-05-10 19:57:32,7502,Office,42.335323,-71.345767
2018-05-10 19:56:42,7503,Office B,42.335323,-71.345767
2018-05-10 19:57:54,138,Ogden Valley Library,41.262243,-111.77074
2018-05-10 19:56:59,4352,"Ognyanovo village, Elin Pelin  municipality, Sofia region: inside Laser Sensor",42.619099,23.736138
2018-05-10 19:57:29,4353,"Ognyanovo village, Elin Pelin  municipality, Sofia region: inside Laser Sensor B",42.619099,23.736138
2018-05-10 19:57:51,8614,Ohio and Camden,34.051401,-118.445213
2018-05-10 19:57:01,8615,Ohio and Camden B,34.051401,-118.445213
2018-05-10 19:57:27,6436,Okanogan City Shop,48.353162,-119.595715
2018-05-10 19:57:57,6437,Okanogan City Shop B,48.353162,-119.595715
2018-05-10 19:58:01,6418,Okanogan Conservation District,48.355876,-119.593556
2018-05-10 19:57:11,6419,Okanogan Conservation District B,48.355876,-119.593556
2018-05-10 19:56:55,9686,Okie Hill @580 ,37.714765,-122.129807
2018-05-10 19:57:25,9687,Okie Hill @580  B,37.714765,-122.129807
2018-05-10 19:57:25,3769,Old Glen Cove,38.080554,-122.215034
2018-05-10 19:57:54,3770,Old Glen Cove B,38.080554,-122.215034
2018-05-10 19:57:58,5714,Old Magna,40.708252,-112.098628
2018-05-10 19:57:07,5715,Old Magna B,40.708252,-112.098628
2018-05-10 19:56:45,8722,Old Town - LoyolaMD,39.29768,-76.604763
2018-05-10 19:57:07,8723,Old Town - LoyolaMD B,39.29768,-76.604763
2018-05-10 19:57:47,4087,Oneida Dr.,37.234582,-121.832505
2018-05-10 19:56:57,4088,Oneida Dr. B,37.234582,-121.832505
2018-05-10 19:57:55,3762,Orchard Avenue,38.095808,-122.215461
2018-05-10 19:57:05,3763,Orchard Avenue B,38.095808,-122.215461
2018-05-10 19:57:25,816,Orchard Elementary,40.843392,-111.906374
2018-05-10 19:57:55,817,Orchard Elementary B,40.843392,-111.906374
2018-05-10 19:57:30,2848,Orchard View,40.54929,-75.322309
2018-05-10 19:58:00,2849,Orchard View B,40.54929,-75.322309
2018-05-10 19:56:46,9600,Orchard/Oak Hill,37.898989,-122.122242
2018-05-10 19:57:08,9601,Orchard/Oak Hill B,37.898989,-122.122242
2018-05-10 19:57:24,143,Orem 2,40.323563,-111.71495
2018-05-10 19:57:58,5736,Orem 400W 75N powered by UTOPIA Fiber,40.298554,-111.705476
2018-05-10 19:57:08,5737,Orem 400W 75N powered by UTOPIA Fiber B,40.298554,-111.705476
2018-05-10 19:57:28,6316,Orem 575S 800E powered by UTOPIA Fiber,40.286076,-111.676523
2018-05-10 19:57:58,6317,Orem 575S 800E powered by UTOPIA Fiber B,40.286076,-111.676523
2018-05-10 19:57:28,5145,Orem 600N 400W powered by UTOPIA Fiber,40.308326,-111.704985
2018-05-10 19:57:58,5146,Orem 600N 400W powered by UTOPIA Fiber B,40.308326,-111.704985
2018-05-10 19:57:20,5106,Orem 800S 150W powered by UTOPIA Fiber,40.282591,-111.699097
2018-05-10 19:57:50,5107,Orem 800S 150W powered by UTOPIA Fiber B,40.282591,-111.699097
2018-05-10 19:57:59,5129,Orem Academy of Sciences powered by UTOPIA Fiber,40.285429,-111.71468
2018-05-10 19:57:09,5130,Orem Academy of Sciences powered by UTOPIA Fiber B,40.285429,-111.71468
2018-05-10 19:57:08,5135,Orem Bonneville Park powered by UTOPIA Fiber,40.324206,-111.715007
2018-05-10 19:57:38,5136,Orem Bonneville Park powered by UTOPIA Fiber B,40.324206,-111.715007
2018-05-10 19:57:33,5790,Orem Cherryhill Park powered by UTOPIA Fiber,40.265172,-111.69002
2018-05-10 19:56:43,5791,Orem Cherryhill Park powered by UTOPIA Fiber B,40.265172,-111.69002
2018-05-10 19:57:48,3653,Orem City Center Park powered by UTOPIA Fiber,40.297525,-111.688883
2018-05-10 19:56:58,3654,Orem City Center Park powered by UTOPIA Fiber B,40.297525,-111.688883
2018-05-10 19:57:59,6300,Orem Community Park powered by UTOPIA Fiber,40.293628,-111.708981
2018-05-10 19:57:09,6301,Orem Community Park powered by UTOPIA Fiber B,40.293628,-111.708981
2018-05-10 19:57:35,5728,Orem Fire Department #2 powered by UTOPIA Fiber,40.313946,-111.697006
2018-05-10 19:56:45,5729,Orem Fire Department #2 powered by UTOPIA Fiber B,40.313946,-111.697006
2018-05-10 19:57:19,5786,Orem Fire Department powered by UTOPIA Fiber,40.278251,-111.688656
2018-05-10 19:57:49,5787,Orem Fire Department powered by UTOPIA Fiber B,40.278251,-111.688656
2018-05-10 19:57:07,5750,Orem Geneva Park powered by UTOPIA Fiber,40.301519,-111.712314
2018-05-10 19:57:37,5751,Orem Geneva Park powered by UTOPIA Fiber B,40.301519,-111.712314
2018-05-10 19:57:03,5155,Orem Hillcrest Elementary powered by UTOPIA Fiber,40.272822,-111.680784
2018-05-10 19:57:33,5156,Orem Hillcrest Elementary powered by UTOPIA Fiber B,40.272822,-111.680784
2018-05-10 19:57:05,5760,Orem Junior High powered by UTOPIA Fiber,40.310106,-111.713247
2018-05-10 19:57:35,5761,Orem Junior High powered by UTOPIA Fiber B,40.310106,-111.713247
2018-05-10 19:57:30,5752,Orem Lakeridge Junior High powered by UTOPIA Fiber,40.278594,-111.700186
2018-05-10 19:58:00,5753,Orem Lakeridge Junior High powered by UTOPIA Fiber B,40.278594,-111.700186
2018-05-10 19:57:20,5796,Orem Mountain View High powered by UTOPIA Fiber,40.295698,-111.714178
2018-05-10 19:57:50,5797,Orem Mountain View High powered by UTOPIA Fiber B,40.295698,-111.714178
2018-05-10 19:57:04,5754,Orem Orchard Elementary powered by UTOPIA Fiber,40.316941,-111.677033
2018-05-10 19:57:35,5755,Orem Orchard Elementary powered by UTOPIA Fiber B,40.316941,-111.677033
2018-05-10 19:57:26,5732,Orem Public Works powered by UTOPIA Fiber,40.308383,-111.729892
2018-05-10 19:57:56,5733,Orem Public Works powered by UTOPIA Fiber B,40.308383,-111.729892
2018-05-10 19:56:56,5133,Orem Scera Park powered by UTOPIA Fiber,40.286447,-111.686284
2018-05-10 19:57:25,5134,Orem Scera Park powered by UTOPIA Fiber B,40.286447,-111.686284
2018-05-10 19:57:58,6304,Orem Sharon Park powered by UTOPIA Fiber,40.308027,-111.688641
2018-05-10 19:57:08,6305,Orem Sharon Park powered by UTOPIA Fiber B,40.308027,-111.688641
2018-05-10 19:57:05,3655,Orem Village on the Parkway powered by UTOPIA Fiber,40.274345,-111.721196
2018-05-10 19:57:35,3656,Orem Village on the Parkway powered by UTOPIA Fiber B,40.274345,-111.721196
2018-05-10 19:57:21,6318,Orem?1430S 400W powered by UTOPIA Fiber,40.271812,-111.704772
2018-05-10 19:57:51,6319,Orem?1430S 400W powered by UTOPIA Fiber B,40.271812,-111.704772
2018-05-10 19:57:06,4339,Orinda,37.908272,-122.193508
2018-05-10 19:57:36,4340,Orinda B,37.908272,-122.193508
2018-05-10 19:57:12,3846,Orland,39.744805,-122.184152
2018-05-10 19:57:42,3847,Orland B,39.744805,-122.184152
2018-05-10 19:57:36,3163,Oro Valley,32.42587,-111.001385
2018-05-10 19:56:46,3164,Oro Valley B,32.42587,-111.001385
2018-05-10 19:57:51,1742,Outer Sunset- Ocean Beach at Kirkham,37.758148,-122.507665
2018-05-10 19:57:01,1743,Outer Sunset- Ocean Beach at Kirkham B,37.758148,-122.507665
2018-05-10 19:57:27,8684,Outside Camden & Ohio,34.052201,-118.445647
2018-05-10 19:57:49,8685,Outside Camden & Ohio B,34.052201,-118.445647
2018-05-10 19:57:53,2263,outside huntington library,34.127524,-118.107809
2018-05-10 19:57:44,2462,outside huntington library alt,34.125756,-118.107326
2018-05-10 19:56:54,2463,outside huntington library alt B,34.125756,-118.107326
2018-05-10 19:57:03,2264,outside huntington library B,34.127524,-118.107809
2018-05-10 19:56:42,8942,OV_DurfeeCreek,41.384891,-111.900926
2018-05-10 19:57:12,8943,OV_DurfeeCreek B,41.384891,-111.900926
2018-05-10 19:57:42,1024,OV_Eden Wolf Creek,41.32704,-111.814401
2018-05-10 19:56:52,1025,OV_Eden Wolf Creek B,41.32704,-111.814401
2018-05-10 19:56:58,8924,OV_Liberty-SE,41.315026,-111.847705
2018-05-10 19:57:28,8925,OV_Liberty-SE B,41.315026,-111.847705
2018-05-10 19:57:04,1242,OV_SouthFork,41.257576,-111.707551
2018-05-10 19:57:34,1243,OV_SouthFork B,41.257576,-111.707551
2018-05-10 19:57:59,5960,"Owahee St, Eagle Mountain, UT",40.351788,-111.97329
2018-05-10 19:57:09,5961,"Owahee St, Eagle Mountain, UT B",40.351788,-111.97329
2018-05-10 19:57:11,7618,PA-II A96F,50.587414,8.683709
2018-05-10 19:57:41,7619,PA-II A96F B,50.587414,8.683709
2018-05-10 19:57:42,7642,PA-II EA 85,50.587406,8.683536
2018-05-10 19:56:52,7643,PA-II EA 85 B,50.587406,8.683536
2018-05-10 19:57:23,7700,PA-II SD 01c,50.587341,8.683485
2018-05-10 19:57:44,7701,PA-II SD 01c B,50.587341,8.683485
2018-05-10 19:57:51,7688,PA-II SD D8 94,50.587385,8.683001
2018-05-10 19:56:52,7689,PA-II SD D8 94 B,50.587385,8.683001
2018-05-10 19:57:47,4478,Pacific Union College,38.57168,-122.436161
2018-05-10 19:56:57,4479,Pacific Union College B,38.57168,-122.436161
2018-05-10 19:57:36,1596,Pacifica Sharp Park,37.628714,-122.487734
2018-05-10 19:56:46,1597,Pacifica Sharp Park B,37.628714,-122.487734
2018-05-10 19:57:31,2671,Palisade Buffer Zone,39.097288,-108.391954
2018-05-10 19:56:41,2672,Palisade Buffer Zone B,39.097288,-108.391954
2018-05-10 19:56:44,5628,Palm Desert Charter Middle School,33.735383,-116.371023
2018-05-10 19:56:58,5629,Palm Desert Charter Middle School B,33.735383,-116.371023
2018-05-10 19:57:54,4099,Palmia Park,37.240967,-121.80977
2018-05-10 19:57:04,4100,Palmia Park B,37.240967,-121.80977
2018-05-10 19:57:11,8354,PALouisville,38.298912,-85.647063
2018-05-10 19:57:33,8355,PALouisville B,38.298912,-85.647063
2018-05-10 19:57:50,7422,Paonia - Stucker Mesa,38.860887,-107.647995
2018-05-10 19:56:53,7423,Paonia - Stucker Mesa B,38.860887,-107.647995
2018-05-10 19:57:27,4177,"Paradise, Utah",41.583102,-111.840024
2018-05-10 19:57:48,4178,"Paradise, Utah B",41.583102,-111.840024
2018-05-10 19:56:53,314,Parker,39.434022,-104.732366
2018-05-10 19:57:23,315,Parker B,39.434022,-104.732366
2018-05-10 19:56:49,4020,Parque Biblioteca Bel?n,6.223749,-75.597905
2018-05-10 19:57:19,4021,Parque Biblioteca Bel?n B,6.223749,-75.597905
2018-05-10 19:56:56,1604,Paso Robles (Nicklaus St),35.611543,-120.673705
2018-05-10 19:57:27,1605,Paso Robles (Nicklaus St) B,35.611543,-120.673705
2018-05-10 19:57:32,356,Pat Burns P1,49.164368,-123.856085
2018-05-10 19:56:42,357,Pat Burns P2,49.164368,-123.856085
2018-05-10 19:57:47,8364,patio,37.892806,-122.100785
2018-05-10 19:56:49,8365,patio B,37.892806,-122.100785
2018-05-10 19:56:59,5256,"Patzcuaro, Mexico",19.520863,-101.605833
2018-05-10 19:57:28,5257,"Patzcuaro, Mexico B",19.520863,-101.605833
2018-05-10 19:57:40,6588,Paul's,53.503541,-2.31288
2018-05-10 19:56:45,6589,Paul's B,53.503541,-2.31288
2018-05-10 19:57:16,4588,"Pavion Park, Mission Viejo, CA",33.613848,-117.631706
2018-05-10 19:57:39,4589,"Pavion Park, Mission Viejo, CA B",33.613848,-117.631706
2018-05-10 19:57:26,419,PCH Calle P1,33.815226,-118.369276
2018-05-10 19:57:57,420,PCH Calle P2,33.815226,-118.369276
2018-05-10 19:57:13,2833,PCR Environmental - Guam,13.481809,144.780955
2018-05-10 19:57:43,2834,PCR Environmental - Guam B,13.481809,144.780955
2018-05-10 19:56:46,4625,Pebble Beach,42.635692,-70.597382
2018-05-10 19:57:12,4626,Pebble Beach B,42.635692,-70.597382
2018-05-10 19:57:30,1086,Pender Harbour Community School,49.621084,-124.025041
2018-05-10 19:58:00,1087,Pender Harbour Community School B,49.621084,-124.025041
2018-05-10 19:57:53,8506,Pennock indoor,26.93638,-80.10983
2018-05-10 19:57:03,8507,Pennock indoor B,26.93638,-80.10983
2018-05-10 19:56:47,7506,Pennock Ln.,26.93627,-80.110127
2018-05-10 19:57:10,7507,Pennock Ln. B,26.93627,-80.110127
2018-05-10 19:57:37,4516,Perry Twp,40.107053,-79.783039
2018-05-10 19:56:47,4517,Perry Twp B,40.107053,-79.783039
2018-05-10 19:57:28,381,Petaluma Downtown P1,38.234021,-122.638379
2018-05-10 19:57:58,382,Petaluma Downtown P2,38.234021,-122.638379
2018-05-10 19:57:52,2482,Peterborough,-32.971385,138.830877
2018-05-10 19:57:02,2483,Peterborough B,-32.971385,138.830877
2018-05-10 19:57:37,9926,Peters Hill,42.291484,-71.129602
2018-05-10 19:56:46,9927,Peters Hill B,42.291484,-71.129602
2018-05-10 19:57:25,409,Peters House LB-CCA,33.814145,-118.133229
2018-05-10 19:57:55,410,Peters House LB-CCA B,33.814145,-118.133229
2018-05-10 19:56:51,8636,Petticoat Lane,40.673312,-74.853871
2018-05-10 19:57:13,8637,Petticoat Lane B,40.673312,-74.853871
2018-05-10 19:57:55,6540,Piazza Sempione,45.475697,9.172453
2018-05-10 19:56:58,6541,Piazza Sempione B,45.475697,9.172453
2018-05-10 19:56:54,9038,Pillars In Squirrel Hill North,40.445012,-79.915041
2018-05-10 19:57:24,9039,Pillars In Squirrel Hill North B,40.445012,-79.915041
2018-05-10 19:56:53,10054,Pine Valley,42.249164,-83.726766
2018-05-10 19:57:23,10055,Pine Valley B,42.249164,-83.726766
2018-05-10 19:57:25,669,Pinebrook,40.74772,-111.578768
2018-05-10 19:57:55,670,Pinebrook B,40.74772,-111.578768
2018-05-10 19:57:04,5298,"Pinecrest, Park City",40.733523,-111.573224
2018-05-10 19:57:34,5299,"Pinecrest, Park City B",40.733523,-111.573224
2018-05-10 19:57:11,3092,Pineridge,40.733211,-111.587538
2018-05-10 19:57:41,3093,Pineridge B,40.733211,-111.587538
2018-05-10 19:57:04,2528,"Pineywoods, near Cloudcroft NM",32.959647,-105.781216
2018-05-10 19:57:36,2529,"Pineywoods, near Cloudcroft NM B",32.959647,-105.781216
2018-05-10 19:56:41,3352,Pingry School Basking Ridge - Athletic Entrance,40.619335,-74.568197
2018-05-10 19:57:11,3353,Pingry School Basking Ridge - Athletic Entrance B,40.619335,-74.568197
2018-05-10 19:57:42,3359,Pingry School Basking Ridge - Roof,40.619422,-74.568476
2018-05-10 19:56:52,3360,Pingry School Basking Ridge - Roof B,40.619422,-74.568476
2018-05-10 19:57:02,6516,PInside,40.521893,-111.939102
2018-05-10 19:57:32,6517,PInside B,40.521893,-111.939102
